0,1
-0.09345496749662459,2.2543986417312296
-0.05379570935102277,2.2470305029150595
-0.05379570935102277,2.2470305029150595
-0.04391520679463759,2.244984415870059
0.06354516658727292,2.217171022508142
0.2770154720419594,2.128995521875803
0.3120308287231646,2.109779667623796
0.3120308287231646,2.109779667623796
0.32066922666100517,2.104806745859521
0.4043224824825494,2.0515040502053266
0.6142808789449644,1.8645713062326397
0.7113137161322061,1.7373028120524556
0.7497312250514202,1.674125117966608
0.7872622191820526,1.601149231925358
0.8218471748737938,1.5183066086983898
0.8278660537903064,1.5015744433958942
0.8416104401567698,1.459573222194871
0.8670906333090391,1.35820484186342
0.8844847165786627,1.231750584786707
0.8863955350601835,1.0992805473266127
-0.9902389270398022,2.0195907227850785
-1.264724947653784,1.285289690494713
-1.2605349564420678,1.252037082872706
-1.264724947653784,1.285289690494713
-1.2401445813473457,1.6169871894853798
-0.621623180264119,2.2238351171491972
-1.092117683281965,1.9109478284854597
-1.2423086808942418,1.608890889350885
-1.250148545416564,1.5763276830705
-0.7286849619352265,2.184976936896646
